"ynultimatevideo_playlist_count";"playlist";"playlists"
"This is the view page for the video playlist detail.";"This is the view page for the video playlist detail."
"This is the view page for video playlists.";"This is the view page for video playlists."
"This is the view page for videos posted by the current user.";"This is the view page for videos posted by the current user."
"This is the view page for watch later videos.";"This is the view page for watch later videos."
"This page allows playlist to be added.";"This page allows playlist to be added."
"This page allows playlist to be edited.";"This page allows playlist to be edited."
"This page allows video to be added.";"This page allows video to be added."
"This page allows video to be edited.";"This page allows video to be edited."
"This page contains utilities to help configure and troubleshoot the video plugin.";"This page contains utilities to help configure and troubleshoot the video plugin."
"This video doesn't exist. Please try another one !!!";"This video doesn't exist. Please try another one !!!"
"This video is existed in the favorite list !!!";"This video is existed in the favorite list !!!"
"This video is existed in the watchlater list !!!";"This video is existed in the watchlater list !!!"
"This video is existed in this playlist !!!";"This video is existed in this playlist !!!"
"This will display the current installed version of ffmpeg.";"This will display the current installed version of ffmpeg."
"This will run and show the output of "ffmpeg -formats". Please see this page for more info.";"This will run and show the output of "ffmpeg -formats". Please see this page for more info."
"Title";"Title"
"to add this video to a playlist";"to add this video to a playlist"
"To enable the embedded uploader, enable the blocked Flash movie (see Flashblock).";"To enable the embedded uploader, enable the blocked Flash movie (see Flashblock)."
"To enable the embedded uploader, install the latest Adobe Flash plugin.";"To enable the embedded uploader, install the latest Adobe Flash plugin."
"To enable the embedded uploader, unblock it in your browser and refresh (see Adblock).";"To enable the embedded uploader, unblock it in your browser and refresh (see Adblock)."
"To upload a video from your computer, please use our <a href="%1$s">full uploader</a>.";"To upload a video from your computer, please use our <a href="%1$s">full uploader</a>."
"To";"To"
"Top Members";"Top Members"
"Type";"Type"
"Ultimate Video History Page";"Ultimate Video History Page"
"Ultimate Video Plugin";"Ultimate Video Plugin"
"Ultimate Video";"Ultimate Video"
"Ultimate Videos";"Ultimate Videos"
"Unknown";"Unknown"
"Update Time";"Update Time"
"Upload a Video:";"Upload a Video:"
"Also upload this video to YouTube";"Also upload this video to YouTube"
"Uploaded Video";"Uploaded Video"
"URL Video";"URL Video"
"URL";"URL"
"Video Browse Menu";"Video Browse Menu"
"Video Browse Quick Menu";"Video Browse Quick Menu"
"Video Browse Search";"Video Browse Search"
"Video Categories";"Video Categories"
"Video Comment Options";"Video Comment Options"
"Video conversion failed. Audio files are not supported. Please try %1$sagain%2$s.";"Video conversion failed. Audio files are not supported. Please try %1$sagain%2$s."
"Video conversion failed. Please try %1$suploading again%2$s.";"Video conversion failed. Please try %1$suploading again%2$s."
"Video conversion failed. Video format is not supported by FFMPEG. Please try %1$sagain%2$s.";"Video conversion failed. Video format is not supported by FFMPEG. Please try %1$sagain%2$s."
"Video conversion failed. You may be over the site upload limit.  Try %1$suploading%2$s a smaller file, or delete some files to free up space.";"Video conversion failed. You may be over the site upload limit.  Try %1$suploading%2$s a smaller file, or delete some files to free up space."
"Video Create";"Video Create"
"Video Description";"Video Description"
