"YNJOBPOSTING_MANAGE_FAQ_DESCRIPTION";"FAQs are effective in helping member to understand how things work. This page allows you to add and manage FAQs."
"YNJOBPOSTING_FAQS_CREATE_DESCRIPTION";"Create a FAQ to display in FAQs page."
"YNJOBPOSTING_FAQS_EDIT_DESCRIPTION";"Edit a FAQ."
"YNJOBPOSTING_MANAGE_JOBS_DESCRIPTION";"This page lists all jobs available on your site. There are several actions that can be performed such as end, feature, edit and delete in addition to bulk actions such as approve, deny."
"YNJOBPOSTING_NO_VIDEO_DESCRIPTION";"Sorry you do not have any videos. <a target=""_blank"" href=""%s"">Click here</a> to create a video. (<a id=""refresh-video"" href=""javascript:void(0);"">Refresh</a>)"

"YNJOBPOSTING_ADMIN_PACKAGE_LEVEL";"Select the Member Levels to which this Package should be available. Only users belonging to the selected Member Levels will be able to create business of this package."
"YNJOBPOSTING_ADMIN_PACKAGE_PRICE";"The amount to charge from jobs creators. Setting this to zero will make this a free package."

# notify_ynjobposting_job_approve
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_APPROVE_TITLE";"Job Posting - Approve Job"
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_APPROVE_DESCRIPTION";"Your job has been approved."
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_APPROVE_SUBJECT";"Approve Job"
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_APPROVE_BODY";"[header]

The job has just been approved and published. Click following link to find out why:

http://[host][object_link]

[footer]"

# notify_ynjobposting_job_deny
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_DENY_TITLE";"Job Posting - Deny Job"
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_DENY_DESCRIPTION";"Your job has been denied."
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_DENY_SUBJECT";"Deny Job"
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_DENY_BODY";"[header]

The job has just been denied. Please edit that job info and re-submit for approval. Click following link to find out why:

http://[host][object_link]

[footer]"

# notify_ynjobposting_job_follow
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_FOLLOW_TITLE";"Job Posting - New Job"
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_FOLLOW_DESCRIPTION";"New Job is waiting for you."
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_FOLLOW_SUBJECT";"New Job"
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_FOLLOW_BODY";"[header]

New job is waiting for you. Click following link to find out:

http://[host][object_link]

[footer]"

# notify_ynjobposting_company_transaction
"_EMAIL_NOTIFY_YNJOBPOSTING_COMPANY_TRANSACTION_TITLE";"Job Posting - New Company Transaction"
"_EMAIL_NOTIFY_YNJOBPOSTING_COMPANY_TRANSACTION_DESCRIPTION";"A new transaction has been made for the company."
"_EMAIL_NOTIFY_YNJOBPOSTING_COMPANY_TRANSACTION_SUBJECT";"New Company Transaction"
"_EMAIL_NOTIFY_YNJOBPOSTING_COMPANY_TRANSACTION_BODY";"[header]

A new transaction has been made for the company. Click following link to find out:

http://[host][object_link]

[footer]"

# notify_ynjobposting_job_transaction
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_TRANSACTION_TITLE";"Job Posting - New Job Transaction"
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_TRANSACTION_DESCRIPTION";"A new transaction has been made for the job."
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_TRANSACTION_SUBJECT";"New Job Transaction"
"_EMAIL_NOTIFY_YNJOBPOSTING_JOB_TRANSACTION_BODY";"[header]

A new transaction has been made for the job. Click following link to find out:

http://[host][object_link]

[footer]"


"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_CLOSED";"When company is closed."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_CREATE";"When company is created."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_DELETED";"When company is deleted."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_EDITED";"When company is edtied."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_FOLLOW";"When people follow company."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_OPENED";"When company is opened."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_PUBLISHED";"When company is published."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_SPONSORED";"When company is sponsored."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_TRANSACTION";"When making a company transaction."
"ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_UNSPONSORED";"When company is unsponsored."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_APPROVE";"When job is approved."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_CREATE";"When job is created."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_DELETED";"When job is deleted."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_DENY";"When job is denied."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_OPENED";"When job is opened."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_EDITED";"When job is edited."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_ENDED";"When job is ended."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_EXPIRED";"When job is expired."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_FEATURED";"When job is featured."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_FOLLOW";"When following company has new job."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_PUBLISHED";"When job is published"
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_TRANSACTION";"When making a job transaction."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_UNFEATURED";"When job is unfeatured."
"ACTIVITY_TYPE_YNJOBPOSTING_JOB_APPLIED";"When a user apply for a job."
"_ACTIVITY_ACTIONTYPE_YNJOBPOSTING_COMPANY_CREATE";"Create a company."
"_ACTIVITY_ACTIONTYPE_YNJOBPOSTING_JOB_CREATE";"Create a job."
"ADMIN_ACTIVITY_TYPE_YNJOBPOSTING_COMPANY_CREATE";"When a user create a new company."
"ADMIN_ACTIVITY_TYPE_YNJOBPOSTING_JOB_CREATE";"When a user create a job."

"YNCREDIT_MODULE_YNJOBPOSTING";"Job Posting"
"YNCREDIT_ACTION_TYPE_YNJOBPOSTING_COMPANY";"Create a company"
"YNCREDIT_ACTION_TYPE_YNJOBPOSTING_JOB";"Create a job"

"YNJOBPOSTING_CREDIT_WARNING_JOB";"Because you don't have enough credits to proceed, this job will be saved as draft. You can go back to select another payment gateway or publish this job later."
"Select another payment gateway";"Select another payment gateway"
"You don't have enough credits to proceed to sponsor company for %s day";"You don't have enough credits to proceed to sponsor company for %s day";"You don't have enough credits to proceed to sponsor company for %s days"
"YNJOBPOSTING_SUBMISSION_FORM_TITLE";"Job Submission Form"
"YNJOBPOSTING_SUBMISSION_FORM_DESCRIPTION";"Welcome to the Employer Job Submission form. To submit a job to be posted on our Company page, please fill in the form below and click the Apply Job button."
"YNJOBPOSTING_COMPANY_AUTH_VIEW_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can view their companies. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNJOBPOSTING_JOB_AUTH_VIEW_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can view their jobs. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
"YNJOBPOSTING_JOB_AUTH_COMMENT_DESCRIPTION";"Your members can choose from any of the options checked below when they decide who can comment on their jobs. If you do not check any options, settings will default to the last saved configuration. If you select only one option, members of this level will not have a choice."
