"+ Who can view this feed?";"+ Who can view this feed?"
"Share";"Share"
"General";"General"
"Networks";"Networks"
"Friend List";"Friend List"
"Friends";"Friends"
"Groups";"Groups"
"Get Feeds";"Get Feeds"
"{item:$subject} tagged you in a {item:$object:post}.";"{item:$subject} tagged you in a {item:$object:post}."
"ACTIVITY_TYPE_YNFEED_TAG";"When I'm tagged in posts"
"ACTIVITY_TYPE_FOLLOW_COMMENTED";"When people comment on things I follow."
"ACTIVITY_TYPE_FOLLOW_LIKED";"When people like things I follow."
"Advanced Feed";"Advanced Feed"
"Angel";"Angel"
"Angry";"Angry"
"Bearhug";"Bear hug"
"Beer";"Beer"
"Blush";"Blush"
"Bow";"Bow"
"Boxing";"Boxing"
"Brokenheart";"Broken heart"
"Bake";"Bake"
"Callme";"Call me"
"Cash";"Cash"
"Cellphone";"Cellphone"
"Clapping";"Clapping"
"Coffee";"Coffee"
"Cool";"Cool"
"Crying";"Crying"
"Dance";"Dance"
"Devil";"Devil"
"Doh";"Doh"
"Drink";"Drink"
"Dull";"Dull"
"Emo";"Emo"
"Evilgrin";"Evil grin"
"Flex";"Flex"
"Flower";"Flower"
"Giggle";"Giggle"
"Handshake";"Handshake"
"Happy";"Happy"
"Heart";"Heart"
"Hi";"Hi"
"Inlove";"In love"
"Itwasntme";"It wasn't me"
"Jealous";"Jealous"
"Kiss";"Kiss"
"Laughing";"Laughing"
"Mail";"Mail"
"Makeup";"Make up"
"Mmm";"Mmm"
"Music";"Music"
"Nerd";"Nerd"
"No";"No"
"Nod";"Nod"
"Nospeak";"No speak"
"Party";"Party"
"Puke";"Puke"
"Rofl";"Rolf"
"Sad";"Sad"
"Shakeno";"Shake no"
"Smile";"Smile"
"Speechless";"Speechless"
"Sweating";"Sweating"
"Thinking";"Thinking"
"Tongue out";"Tongue out"
"Wait";"Wait"
"Whew";"Whew"
"Wink";"Wink"
"Worried";"Worried"
"Yes";"Yes"
"Your changes have been saved.";"Your changes have been saved."
"Your List has been deleted.";"Your List has been deleted."
"Your List has been created successfully.";"Your List has been created successfully."
"Edit list with %s items";"Edit list with %s items"
"Edit your list for viewing updates by choosing content items and friends below.";"Edit your list for viewing updates by choosing content items and friends below."
"Create list with %s items";"Create list with %s items"
"Selected (%s)";"Selected (%s)"
"Enter List Title...";"Enter List Title..."
"Create a new list for viewing updates by choosing content items and friends below.";"Create a new list for viewing updates by choosing content items and friends below."
"Guests";"Guests"
"Likes";"Likes"
"You have no events suggestions.";"You have no events suggestions."
"host by %1$s";"host by %1$s"
"by %1$s";"by %1$s"
"%s mutual friend";"%s mutual friend";"%s mutual friends"
"Accept";"Accept"
"Not Now";"Not Now"
"You have no new friend requests.";"You have no new friend requests."
"You have no groups suggestions.";"You have no groups suggestions."
"%s member";"%s member";"%s members"
"Location";"Location"
"Time create";"Time create"
"You have no new member suggestions.";"You have no new member suggestions."
"Most Liked Items";"Most Liked Items"
"Posted by %s";"Posted by %s"
"Liked";"Liked"
"%s like";"%s like";"%s likes"
"Access to address books";"Access to address books"
"to invite friends to connect with them in the social networking";"to invite friends to connect with them in the social networking"
"Accept your Friend Requests";"Accept your Friend Requests"
"Search friends already on %s";"Search friends already on %s"
"Find Friends";"Find Friends"
"Member Suggestions";"Member Suggestions"
"Group Suggestions";"Group Suggestions"
"Event Suggestions";"Event Suggestions"
"Total shared";"Total shared"
"Stop Notifications";"Stop Notifications"
"Get Notifications";"Get Notifications"
"Disable Comments";"Disable Comments"
"Enable Comments";"Enable Comments"
"Lock Feed";"Lock Feed"
"Unlock Feed";"Unlock Feed"

"{item:$subject} likes {item:$object:post}.";"{item:$subject} likes {item:$object:post}."
"{item:$subject} has commented on {item:$object:post}.";"{item:$subject} has commented on {item:$object:post}."

# notify_ynfeed_tag
"_EMAIL_NOTIFY_YNFEED_TAG_TITLE";"Advanced Feed - Tagged"
"_EMAIL_NOTIFY_YNFEED_TAG_DESCRIPTION";"This email is sent to the member when someone tags them."
"_EMAIL_NOTIFY_YNFEED_TAG_SUBJECT";"You have been tagged"
"_EMAIL_NOTIFY_YNFEED_TAG_BODY";"[header]

You have been tagged in a post. Please click the following link to view it:

http://[host][object_link]

[footer]"


# notify_follow_liked
"_EMAIL_NOTIFY_FOLLOW_LIKED_TITLE";"Follow Like"
"_EMAIL_NOTIFY_FOLLOW_LIKED_DESCRIPTION";"This email is sent to the member when someone likes the post you following."
"_EMAIL_NOTIFY_FOLLOW_LIKED_SUBJECT";"[sender_title] liked post"
"_EMAIL_NOTIFY_FOLLOW_LIKED_BODY";"[header]

[sender_title] has liked one of your following posts. Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_follow_commented
"_EMAIL_NOTIFY_FOLLOW_COMMENTED_TITLE";"Follow Comment"
"_EMAIL_NOTIFY_FOLLOW_COMMENTED_DESCRIPTION";"This email is sent to someone when a comment is made on the post."
"_EMAIL_NOTIFY_FOLLOW_COMMENTED_SUBJECT";"[sender_title] commented on something you following"
"_EMAIL_NOTIFY_FOLLOW_COMMENTED_BODY";"[header]

A new comment has been posted on one of your following posts by [sender_title]. Please click the following link to view it:

http://[host][object_link]

[footer]"
